id_facture;id_contrat;date_emission;date_echeance;periode_debut;periode_fin;montant_ht;tva;montant_ttc;cout_energie;consommation;statut_paiement;id_client;id_compteur;created_at;updated_at;montant_ht ;montant_ttc_1;cout_energie_1
FAC00000843         ;CTR000074      ;2023/12/16 00:00:00.000;2024/01/15 00:00:00.000;2023/11/16 00:00:00.000;2023/12/16 00:00:00.000;183;20;220;110;1226;En retard ;CLI00088  ;ELEC_0028           ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;183;220;110
FAC00001355         ;CTR000117      ;2023/12/16 00:00:00.000;2024/01/15 00:00:00.000;2023/11/16 00:00:00.000;2023/12/16 00:00:00.000;39;20;47;23;436;Payée     ;CLI00069  ;GAZ_0132            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;39;47;23
FAC00001603         ;CTR000138      ;2023/12/16 00:00:00.000;2024/01/15 00:00:00.000;2023/11/16 00:00:00.000;2023/12/16 00:00:00.000;178;20;214;107;1190;Payée     ;CLI00161  ;ELEC_0079           ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;178;214;107
FAC00001412         ;CTR000122      ;2023/12/17 00:00:00.000;2024/01/16 00:00:00.000;2023/11/17 00:00:00.000;2023/12/17 00:00:00.000;119;20;143;71;28;Payée     ;CLI00161  ;EAU_0107            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;119;143;71
FAC00000201         ;CTR000018      ;2023/12/18 00:00:00.000;2024/01/17 00:00:00.000;2023/11/18 00:00:00.000;2023/12/18 00:00:00.000;-108;20;130;65;25;Payée     ;CLI00014  ;EAU_0026            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;108;130;65
FAC00000226         ;CTR000020      ;2023/12/18 00:00:00.000;2024/01/17 00:00:00.000;2023/11/18 00:00:00.000;2023/12/18 00:00:00.000;29;20;34;17;322;Payée     ;CLI00158  ;GAZ_0102            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;29;34;17
FAC00001274         ;CTR000110      ;2023/12/18 00:00:00.000;2024/01/17 00:00:00.000;2023/11/18 00:00:00.000;2023/12/18 00:00:00.000;92;20;110;55;21;Payée     ;CLI00009  ;EAU_0116            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000;92;110;55
FAC00000033         ;CTR000003      ;2023/12/19 00:00:00.000;2024/01/18 00:00:00.000;2023/11/19 00:00:00.000;2023/12/19 00:00:00.000;40;20;49;24;272;En attente;CLI00179  ;ELEC_0058           ;2026/01/03 22:25:20.000000000;2026/01/03 22:25:20.000000000;40;49;24
FAC00000755         ;CTR000066      ;2023/12/19 00:00:00.000;2024/01/18 00:00:00.000;2023/11/19 00:00:00.000;2023/12/19 00:00:00.000;19;20;23;11;215;Payée     ;CLI00174  ;GAZ_0129            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;19;23;11
FAC00000909         ;CTR000079      ;2023/12/19 00:00:00.000;2024/01/18 00:00:00.000;2023/11/19 00:00:00.000;2023/12/19 00:00:00.000;38;20;46;23;425;En retard ;CLI00169  ;GAZ_0111            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;38;46;23
FAC00001177         ;CTR000102      ;2023/12/19 00:00:00.000;2024/01/18 00:00:00.000;2023/11/19 00:00:00.000;2023/12/19 00:00:00.000;18;20;22;11;205;Payée     ;CLI00114  ;GAZ_0126            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000;18;22;11
FAC00001206         ;CTR000104      ;2023/12/19 00:00:00.000;2024/01/18 00:00:00.000;2023/11/19 00:00:00.000;2023/12/19 00:00:00.000;162;20;194;97;38;En attente;CLI00009  ;EAU_0071            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000;162;194;97
FAC00001367         ;CTR000118      ;2023/12/19 00:00:00.000;2024/01/18 00:00:00.000;2023/11/19 00:00:00.000;2023/12/19 00:00:00.000;81;20;98;49;545;Payée     ;CLI00193  ;ELEC_0106           ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;81;98;49
FAC00001774         ;CTR000153      ;2023/12/19 00:00:00.000;2024/01/18 00:00:00.000;2023/11/19 00:00:00.000;2023/12/19 00:00:00.000;19;20;23;11;216;En attente;CLI00032  ;GAZ_0099            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;19;23;11
FAC00001856         ;CTR000161      ;2023/12/19 00:00:00.000;2024/01/18 00:00:00.000;2023/11/19 00:00:00.000;2023/12/19 00:00:00.000;249;20;299;149;1663;Payée     ;CLI00153  ;ELEC_0019           ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;249;299;149
FAC00000341         ;CTR000030      ;2023/12/20 00:00:00.000;2024/01/19 00:00:00.000;2023/11/20 00:00:00.000;2023/12/20 00:00:00.000;6;20;7;3;69;En attente;CLI00070  ;GAZ_0027            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;6;7;3
FAC00000462         ;CTR000041      ;2023/12/20 00:00:00.000;2024/01/19 00:00:00.000;2023/11/20 00:00:00.000;2023/12/20 00:00:00.000;39;20;46;23;260;Payée     ;CLI00064  ;ELEC_0127           ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000;39;46;23
FAC00000643         ;CTR000057      ;2023/12/20 00:00:00.000;2024/01/19 00:00:00.000;2023/11/20 00:00:00.000;2023/12/20 00:00:00.000;39;20;47;23;440;En attente;CLI00154  ;GAZ_0123            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;39;47;23
FAC00001925         ;CTR000167      ;2023/12/20 00:00:00.000;2024/01/19 00:00:00.000;2023/11/20 00:00:00.000;2023/12/20 00:00:00.000;16;20;20;10;187;En retard ;CLI00161  ;GAZ_0129            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;16;20;10
FAC00002006         ;CTR000174      ;2023/12/20 00:00:00.000;2024/01/19 00:00:00.000;2023/11/20 00:00:00.000;2023/12/20 00:00:00.000;34;20;41;20;385;Payée     ;CLI00157  ;GAZ_0015            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;34;41;20
FAC00001549         ;CTR000134      ;2023/12/21 00:00:00.000;2024/01/20 00:00:00.000;2023/11/21 00:00:00.000;2023/12/21 00:00:00.000;32;20;39;19;219;Payée     ;CLI00110  ;ELEC_0052           ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;32;39;19
FAC00001693         ;CTR000146      ;2023/12/21 00:00:00.000;2024/01/20 00:00:00.000;2023/11/21 00:00:00.000;2023/12/21 00:00:00.000;67;20;80;40;16;Payée     ;CLI00095  ;EAU_0077            ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;67;80;40
FAC00000142         ;CTR000013      ;2023/12/22 00:00:00.000;2024/01/21 00:00:00.000;2023/11/22 00:00:00.000;2023/12/22 00:00:00.000;40;20;48;24;269;En attente;CLI00054  ;ELEC_0037           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;40;48;24
FAC00000327         ;CTR000029      ;2023/12/22 00:00:00.000;2024/01/21 00:00:00.000;2023/11/22 00:00:00.000;2023/12/22 00:00:00.000;31;20;37;18;347;Payée     ;CLI00079  ;GAZ_0114            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;31;37;18
FAC00000443         ;CTR000039      ;2023/12/22 00:00:00.000;2024/01/21 00:00:00.000;2023/11/22 00:00:00.000;2023/12/22 00:00:00.000;19;20;23;11;213;Payée     ;CLI00071  ;GAZ_0108            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;19;23;11
FAC00000561         ;CTR000049      ;2023/12/22 00:00:00.000;2024/01/21 00:00:00.000;2023/11/22 00:00:00.000;2023/12/22 00:00:00.000;49;20;59;29;11;Payée     ;CLI00072  ;EAU_0101            ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000;49;59;29
FAC00000812         ;CTR000071      ;2023/12/22 00:00:00.000;2024/01/21 00:00:00.000;2023/11/22 00:00:00.000;2023/12/22 00:00:00.000;267;20;320;160;63;Payée     ;CLI00090  ;EAU_0122            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;267;320;160
FAC00001020         ;CTR000089      ;2023/12/22 00:00:00.000;2024/01/21 00:00:00.000;2023/11/22 00:00:00.000;2023/12/22 00:00:00.000;128;20;154;77;858;Payée     ;CLI00090  ;ELEC_0091           ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;128;154;77
FAC00001129         ;CTR000098      ;2023/12/22 00:00:00.000;2024/01/21 00:00:00.000;2023/11/22 00:00:00.000;2023/12/22 00:00:00.000;124;20;148;74;29;Payée     ;CLI00081  ;EAU_0116            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;124;148;74
FAC00001762         ;CTR000152      ;2023/12/22 00:00:00.000;2024/01/21 00:00:00.000;2023/11/22 00:00:00.000;2023/12/22 00:00:00.000;212;20;254;127;50;En attente;CLI00023  ;EAU_0026            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;212;254;127
FAC00000527         ;CTR000046      ;2023/12/24 00:00:00.000;2024/01/23 00:00:00.000;2023/11/24 00:00:00.000;2023/12/24 00:00:00.000;102;20;122;61;681;Payée     ;CLI00155  ;ELEC_0052           ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000;102;122;61
FAC00001563         ;CTR000135      ;2023/12/24 00:00:00.000;2024/01/23 00:00:00.000;2023/11/24 00:00:00.000;2023/12/24 00:00:00.000;366;20;439;219;87;Payée     ;CLI00041  ;EAU_0071            ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;366;439;219
FAC00001733         ;CTR000150      ;2023/12/24 00:00:00.000;2024/01/23 00:00:00.000;2023/11/24 00:00:00.000;2023/12/24 00:00:00.000;-100;20;120;60;23;Payée     ;CLI00043  ;EAU_0113            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;100;120;60
FAC00001826         ;CTR000158      ;2023/12/24 00:00:00.000;2024/01/23 00:00:00.000;2023/11/24 00:00:00.000;2023/12/24 00:00:00.000;226;20;271;135;53;Payée     ;CLI00049  ;EAU_0101            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;226;271;135
FAC00001968         ;CTR000171      ;2023/12/24 00:00:00.000;2024/01/23 00:00:00.000;2023/11/24 00:00:00.000;2023/12/24 00:00:00.000;78;20;94;47;18;Payée     ;CLI00101  ;EAU_0017            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;78;94;47
FAC00001781         ;CTR000154      ;2023/12/25 00:00:00.000;2024/01/24 00:00:00.000;2023/11/25 00:00:00.000;2023/12/25 00:00:00.000;19;20;23;11;215;Payée     ;CLI00110  ;GAZ_0081            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;19;23;11
FAC00000484         ;CTR000043      ;2023/12/26 00:00:00.000;2024/01/25 00:00:00.000;2023/11/26 00:00:00.000;2023/12/26 00:00:00.000;222;20;266;133;52;Payée     ;CLI00078  ;EAU_0002            ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000;222;266;133
FAC00000692         ;CTR000061      ;2023/12/26 00:00:00.000;2024/01/25 00:00:00.000;2023/11/26 00:00:00.000;2023/12/26 00:00:00.000;26;20;31;15;294;Payée     ;CLI00166  ;GAZ_0012            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;26;31;15
FAC00001811         ;CTR000157      ;2023/12/26 00:00:00.000;2024/01/25 00:00:00.000;2023/11/26 00:00:00.000;2023/12/26 00:00:00.000;46;20;56;28;311;Payée     ;CLI00053  ;ELEC_0133           ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;46;56;28
FAC00001011         ;CTR000088      ;2023/12/27 00:00:00.000;2024/01/26 00:00:00.000;2023/11/27 00:00:00.000;2023/12/27 00:00:00.000;213;20;256;128;50;En attente;CLI00157  ;EAU_0101            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;213;256;128
FAC00001990         ;CTR000173      ;2023/12/27 00:00:00.000;2024/01/26 00:00:00.000;2023/11/27 00:00:00.000;2023/12/27 00:00:00.000;73;20;87;43;488;Payée     ;CLI00023  ;ELEC_0112           ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;73;87;43
FAC00000070         ;CTR000007      ;2023/12/28 00:00:00.000;2024/01/27 00:00:00.000;2023/11/28 00:00:00.000;2023/12/28 00:00:00.000;113;20;136;68;756;Payée     ;CLI00112  ;ELEC_0085           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;113;136;68
FAC00001320         ;CTR000114      ;2023/12/28 00:00:00.000;2024/01/27 00:00:00.000;2023/11/28 00:00:00.000;2023/12/28 00:00:00.000;9;20;11;5;109;Payée     ;CLI00146  ;GAZ_0090            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000;9;11;5
FAC00001448         ;CTR000125      ;2023/12/29 00:00:00.000;2024/01/28 00:00:00.000;2023/11/29 00:00:00.000;2023/12/29 00:00:00.000;40;20;48;24;452;En attente;CLI00095  ;GAZ_0117            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;40;48;24
FAC00000252         ;CTR000022      ;2023/12/30 00:00:00.000;2024/01/29 00:00:00.000;2023/11/30 00:00:00.000;2023/12/30 00:00:00.000;409;20;491;245;97;Payée     ;CLI00059  ;EAU_0092            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;409;491;245
FAC00000266         ;CTR000024      ;2023/12/31 00:00:00.000;2024/01/30 00:00:00.000;2023/12/01 00:00:00.000;2023/12/31 00:00:00.000;215;20;258;129;51;En attente;CLI00150  ;EAU_0098            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;215;258;129
FAC00000445         ;CTR000040      ;2023/12/31 00:00:00.000;2024/01/30 00:00:00.000;2023/12/01 00:00:00.000;2023/12/31 00:00:00.000;19;20;23;11;214;Payée     ;CLI00020  ;GAZ_0093            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;19;23;11
FAC00000983         ;CTR000086      ;2023/12/31 00:00:00.000;2024/01/30 00:00:00.000;2023/12/01 00:00:00.000;2023/12/31 00:00:00.000;40;20;48;24;452;Payée     ;CLI00172  ;GAZ_0126            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;40;48;24
FAC00001101         ;CTR000096      ;2024/01/01 00:00:00.000;2024/01/31 00:00:00.000;2023/12/02 00:00:00.000;2024/01/01 00:00:00.000;26;20;31;15;294;En attente;CLI00138  ;GAZ_0045            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;26;31;15
FAC00001526         ;CTR000132      ;2024/01/03 00:00:00.000;2024/02/02 00:00:00.000;2023/12/04 00:00:00.000;2024/01/03 00:00:00.000;203;20;243;121;1353;En retard ;CLI00026  ;ELEC_0118           ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;203;243;121
FAC00001290         ;CTR000111      ;2024/01/04 00:00:00.000;2024/02/03 00:00:00.000;2023/12/05 00:00:00.000;2024/01/04 00:00:00.000;379;20;455;227;90;Payée     ;CLI00023  ;EAU_0113            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000;379;455;227
FAC00001302         ;CTR000112      ;2024/01/04 00:00:00.000;2024/02/03 00:00:00.000;2023/12/05 00:00:00.000;2024/01/04 00:00:00.000;27;20;33;16;306;Payée     ;CLI00054  ;GAZ_0090            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000;27;33;16
FAC00001899         ;CTR000165      ;2024/01/05 00:00:00.000;2024/02/04 00:00:00.000;2023/12/06 00:00:00.000;2024/01/05 00:00:00.000;33;20;40;20;376;En retard ;CLI00151  ;GAZ_0018            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;33;40;20
FAC00001228         ;CTR000106      ;2024/01/06 00:00:00.000;2024/02/05 00:00:00.000;2023/12/07 00:00:00.000;2024/01/06 00:00:00.000;19;20;23;11;218;En retard ;CLI00147  ;GAZ_0030            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000;19;23;11
FAC00002027         ;CTR000176      ;2024/01/06 00:00:00.000;2024/02/05 00:00:00.000;2023/12/07 00:00:00.000;2024/01/06 00:00:00.000;10;20;12;6;119;Payée     ;CLI00182  ;GAZ_0036            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;10;12;6
FAC00002036         ;CTR000177      ;2024/01/06 00:00:00.000;2024/02/05 00:00:00.000;2023/12/07 00:00:00.000;2024/01/06 00:00:00.000;274;20;329;164;65;Payée     ;CLI00089  ;EAU_0134            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;274;329;164
FAC00000117         ;CTR000010      ;2024/01/07 00:00:00.000;2024/02/06 00:00:00.000;2023/12/08 00:00:00.000;2024/01/07 00:00:00.000;217;20;261;130;51;Payée     ;CLI00012  ;EAU_0020            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;217;261;130
FAC00000119         ;CTR000011      ;2024/01/07 00:00:00.000;2024/02/06 00:00:00.000;2023/12/08 00:00:00.000;2024/01/07 00:00:00.000;74;20;89;44;17;Payée     ;CLI00072  ;EAU_0140            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;74;89;44
FAC00000311         ;CTR000028      ;2024/01/07 00:00:00.000;2024/02/06 00:00:00.000;2023/12/08 00:00:00.000;2024/01/07 00:00:00.000;39;20;47;23;439;Payée     ;CLI00028  ;GAZ_0024            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;39;47;23
FAC00000725         ;CTR000063      ;2024/01/07 00:00:00.000;2024/02/06 00:00:00.000;2023/12/08 00:00:00.000;2024/01/07 00:00:00.000;25;20;30;15;282;Payée     ;CLI00028  ;GAZ_0003            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;25;30;15
FAC00000946         ;CTR000082      ;2024/01/07 00:00:00.000;2024/02/06 00:00:00.000;2023/12/08 00:00:00.000;2024/01/07 00:00:00.000;347;20;416;208;82;Payée     ;CLI00055  ;EAU_0053            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;347;416;208
FAC00001123         ;CTR000097      ;2024/01/07 00:00:00.000;2024/02/06 00:00:00.000;2023/12/08 00:00:00.000;2024/01/07 00:00:00.000;389;20;467;233;92;Payée     ;CLI00126  ;EAU_0074            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;389;467;233
FAC00001540         ;CTR000133      ;2024/01/07 00:00:00.000;2024/02/06 00:00:00.000;2023/12/08 00:00:00.000;2024/01/07 00:00:00.000;398;20;478;239;94;En attente;CLI00041  ;EAU_0113            ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;398;478;239
FAC00000303         ;CTR000027      ;2024/01/08 00:00:00.000;2024/02/07 00:00:00.000;2023/12/09 00:00:00.000;2024/01/08 00:00:00.000;142;20;171;85;951;Payée     ;CLI00163  ;ELEC_0040           ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;142;171;85
FAC00001612         ;CTR000139      ;2024/01/08 00:00:00.000;2024/02/07 00:00:00.000;2023/12/09 00:00:00.000;2024/01/08 00:00:00.000;12;20;15;7;140;Payée     ;CLI00168  ;GAZ_0024            ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;12;15;7
FAC00001796         ;CTR000155      ;2024/01/08 00:00:00.000;2024/02/07 00:00:00.000;2023/12/09 00:00:00.000;2024/01/08 00:00:00.000;233;20;280;140;1555;Payée     ;CLI00166  ;ELEC_0022           ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;233;280;140
FAC00000581         ;CTR000051      ;2024/01/09 00:00:00.000;2024/02/08 00:00:00.000;2023/12/10 00:00:00.000;2024/01/09 00:00:00.000;45;20;54;27;10;Payée     ;CLI00140  ;EAU_0047            ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000;45;54;27
FAC00001067         ;CTR000093      ;2024/01/09 00:00:00.000;2024/02/08 00:00:00.000;2023/12/10 00:00:00.000;2024/01/09 00:00:00.000;50;20;60;30;12;Payée     ;CLI00037  ;EAU_0131            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;50;60;30
FAC00001346         ;CTR000116      ;2024/01/09 00:00:00.000;2024/02/08 00:00:00.000;2023/12/10 00:00:00.000;2024/01/09 00:00:00.000;19;20;22;11;212;Payée     ;CLI00181  ;GAZ_0075            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;19;22;11
FAC00000666         ;CTR000059      ;2024/01/10 00:00:00.000;2024/02/09 00:00:00.000;2023/12/11 00:00:00.000;2024/01/10 00:00:00.000;5;20;6;3;56;Payée     ;CLI00093  ;GAZ_0138            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;5;6;3
FAC00000764         ;CTR000067      ;2024/01/10 00:00:00.000;2024/02/09 00:00:00.000;2023/12/11 00:00:00.000;2024/01/10 00:00:00.000;65;20;78;39;433;Payée     ;CLI00007  ;ELEC_0124           ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;65;78;39
FAC00000888         ;CTR000077      ;2024/01/10 00:00:00.000;2024/02/09 00:00:00.000;2023/12/11 00:00:00.000;2024/01/10 00:00:00.000;229;20;275;137;54;En retard ;CLI00110  ;EAU_0119            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;229;275;137
FAC00001514         ;CTR000130      ;2024/01/10 00:00:00.000;2024/02/09 00:00:00.000;2023/12/11 00:00:00.000;2024/01/10 00:00:00.000;223;20;268;134;1492;Payée     ;CLI00148  ;ELEC_0034           ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;223;268;134
FAC00000476         ;CTR000042      ;2024/01/11 00:00:00.000;2024/02/10 00:00:00.000;2023/12/12 00:00:00.000;2024/01/11 00:00:00.000;237;20;285;142;1585;En attente;CLI00051  ;ELEC_0118           ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000;237;285;142
FAC00000608         ;CTR000053      ;2024/01/11 00:00:00.000;2024/02/10 00:00:00.000;2023/12/12 00:00:00.000;2024/01/11 00:00:00.000;7;20;8;4;81;En retard ;CLI00113  ;GAZ_0075            ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000;7;8;4
FAC00000736         ;CTR000064      ;2024/01/11 00:00:00.000;2024/02/10 00:00:00.000;2023/12/12 00:00:00.000;2024/01/11 00:00:00.000;332;20;398;199;79;En retard ;CLI00057  ;EAU_0131            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;332;398;199
FAC00001851         ;CTR000160      ;2024/01/11 00:00:00.000;2024/02/10 00:00:00.000;2023/12/12 00:00:00.000;2024/01/11 00:00:00.000;258;20;310;155;61;Payée     ;CLI00029  ;EAU_0062            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;258;310;155
FAC00001702         ;CTR000147      ;2024/01/12 00:00:00.000;2024/02/11 00:00:00.000;2023/12/13 00:00:00.000;2024/01/12 00:00:00.000;284;20;340;170;67;Payée     ;CLI00199  ;EAU_0035            ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;284;340;170
FAC00000428         ;CTR000038      ;2024/01/13 00:00:00.000;2024/02/12 00:00:00.000;2023/12/14 00:00:00.000;2024/01/13 00:00:00.000;200;20;240;120;47;Payée     ;CLI00038  ;EAU_0017            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;200;240;120
