id_facture;id_contrat;date_emission;date_echeance;periode_debut;periode_fin;montant_ht;tva;montant_ttc;cout_energie;consommation;statut_paiement;id_client;id_compteur;created_at;updated_at
FAC00000812         ;CTR000071      ;2023/12/22 00:00:00.000;2024/01/21 00:00:00.000;2023/11/22 00:00:00.000;2023/12/22 00:00:00.000;267,33;20,0;320,8;160,4;63,65;Payée     ;CLI00090  ;EAU_0122            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000
FAC00001020         ;CTR000089      ;2023/12/22 00:00:00.000;2024/01/21 00:00:00.000;2023/11/22 00:00:00.000;2023/12/22 00:00:00.000;128,71;20,0;154,45;77,23;858,06;Payée     ;CLI00090  ;ELEC_0091           ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000
FAC00001129         ;CTR000098      ;2023/12/22 00:00:00.000;2024/01/21 00:00:00.000;2023/11/22 00:00:00.000;2023/12/22 00:00:00.000;124,03;20,0;148,84;74,42;29,53;Payée     ;CLI00081  ;EAU_0116            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000
FAC00001762         ;CTR000152      ;2023/12/22 00:00:00.000;2024/01/21 00:00:00.000;2023/11/22 00:00:00.000;2023/12/22 00:00:00.000;212,35;20,0;254,82;127,41;50,56;En attente;CLI00023  ;EAU_0026            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000
FAC00000527         ;CTR000046      ;2023/12/24 00:00:00.000;2024/01/23 00:00:00.000;2023/11/24 00:00:00.000;2023/12/24 00:00:00.000;102,22;20,0;122,66;61,33;681,45;Payée     ;CLI00155  ;ELEC_0052           ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000
FAC00001563         ;CTR000135      ;2023/12/24 00:00:00.000;2024/01/23 00:00:00.000;2023/11/24 00:00:00.000;2023/12/24 00:00:00.000;366,58;20,0;439,9;219,95;87,28;Payée     ;CLI00041  ;EAU_0071            ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000
FAC00001733         ;CTR000150      ;2023/12/24 00:00:00.000;2024/01/23 00:00:00.000;2023/11/24 00:00:00.000;2023/12/24 00:00:00.000;-100,51;20,0;120,61;60,3;23,93;Payée     ;CLI00043  ;EAU_0113            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000
FAC00001826         ;CTR000158      ;2023/12/24 00:00:00.000;2024/01/23 00:00:00.000;2023/11/24 00:00:00.000;2023/12/24 00:00:00.000;226,3;20,0;271,56;135,78;53,88;Payée     ;CLI00049  ;EAU_0101            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000
FAC00001968         ;CTR000171      ;2023/12/24 00:00:00.000;2024/01/23 00:00:00.000;2023/11/24 00:00:00.000;2023/12/24 00:00:00.000;78,62;20,0;94,34;47,17;18,72;Payée     ;CLI00101  ;EAU_0017            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000
FAC00001781         ;CTR000154      ;2023/12/25 00:00:00.000;2024/01/24 00:00:00.000;2023/11/25 00:00:00.000;2023/12/25 00:00:00.000;19,42;20,0;23,3;11,65;215,79;Payée     ;CLI00110  ;GAZ_0081            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000
FAC00000484         ;CTR000043      ;2023/12/26 00:00:00.000;2024/01/25 00:00:00.000;2023/11/26 00:00:00.000;2023/12/26 00:00:00.000;222,14;20,0;266,57;133,28;52,89;Payée     ;CLI00078  ;EAU_0002            ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000
FAC00000692         ;CTR000061      ;2023/12/26 00:00:00.000;2024/01/25 00:00:00.000;2023/11/26 00:00:00.000;2023/12/26 00:00:00.000;26,46;20,0;31,75;15,88;294,01;Payée     ;CLI00166  ;GAZ_0012            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000
FAC00001811         ;CTR000157      ;2023/12/26 00:00:00.000;2024/01/25 00:00:00.000;2023/11/26 00:00:00.000;2023/12/26 00:00:00.000;46,71;20,0;56,05;28,03;311,39;Payée     ;CLI00053  ;ELEC_0133           ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000
FAC00001011         ;CTR000088      ;2023/12/27 00:00:00.000;2024/01/26 00:00:00.000;2023/11/27 00:00:00.000;2023/12/27 00:00:00.000;213,95;20,0;256,74;128,37;50,94;En attente;CLI00157  ;EAU_0101            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000
FAC00001990         ;CTR000173      ;2023/12/27 00:00:00.000;2024/01/26 00:00:00.000;2023/11/27 00:00:00.000;2023/12/27 00:00:00.000;73,2;20,0;87,84;43,92;488,01;Payée     ;CLI00023  ;ELEC_0112           ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000
FAC00000070         ;CTR000007      ;2023/12/28 00:00:00.000;2024/01/27 00:00:00.000;2023/11/28 00:00:00.000;2023/12/28 00:00:00.000;113,44;20,0;136,13;68,07;756,3;Payée     ;CLI00112  ;ELEC_0085           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000
FAC00001320         ;CTR000114      ;2023/12/28 00:00:00.000;2024/01/27 00:00:00.000;2023/11/28 00:00:00.000;2023/12/28 00:00:00.000;9,82;20,0;11,78;5,89;109,08;Payée     ;CLI00146  ;GAZ_0090            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000
FAC00001448         ;CTR000125      ;2023/12/29 00:00:00.000;2024/01/28 00:00:00.000;2023/11/29 00:00:00.000;2023/12/29 00:00:00.000;40,72;20,0;48,86;24,43;452,41;En attente;CLI00095  ;GAZ_0117            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000
FAC00000252         ;CTR000022      ;2023/12/30 00:00:00.000;2024/01/29 00:00:00.000;2023/11/30 00:00:00.000;2023/12/30 00:00:00.000;409,96;20,0;491,95;245,98;97,61;Payée     ;CLI00059  ;EAU_0092            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000
FAC00000266         ;CTR000024      ;2023/12/31 00:00:00.000;2024/01/30 00:00:00.000;2023/12/01 00:00:00.000;2023/12/31 00:00:00.000;215,54;20,0;258,65;129,33;51,32;En attente;CLI00150  ;EAU_0098            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000
FAC00000445         ;CTR000040      ;2023/12/31 00:00:00.000;2024/01/30 00:00:00.000;2023/12/01 00:00:00.000;2023/12/31 00:00:00.000;19,31;20,0;23,17;11,59;214,54;Payée     ;CLI00020  ;GAZ_0093            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000
FAC00000983         ;CTR000086      ;2023/12/31 00:00:00.000;2024/01/30 00:00:00.000;2023/12/01 00:00:00.000;2023/12/31 00:00:00.000;40,75;20,0;48,9;24,45;452,79;Payée     ;CLI00172  ;GAZ_0126            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000
FAC00001101         ;CTR000096      ;2024/01/01 00:00:00.000;2024/01/31 00:00:00.000;2023/12/02 00:00:00.000;2024/01/01 00:00:00.000;26,52;20,0;31,82;15,91;294,67;En attente;CLI00138  ;GAZ_0045            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000
FAC00001526         ;CTR000132      ;2024/01/03 00:00:00.000;2024/02/02 00:00:00.000;2023/12/04 00:00:00.000;2024/01/03 00:00:00.000;203,06;20,0;243,67;121,84;1353,74;En retard ;CLI00026  ;ELEC_0118           ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000
FAC00001290         ;CTR000111      ;2024/01/04 00:00:00.000;2024/02/03 00:00:00.000;2023/12/05 00:00:00.000;2024/01/04 00:00:00.000;379,43;20,0;455,32;227,66;90,34;Payée     ;CLI00023  ;EAU_0113            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000
FAC00001302         ;CTR000112      ;2024/01/04 00:00:00.000;2024/02/03 00:00:00.000;2023/12/05 00:00:00.000;2024/01/04 00:00:00.000;27,62;20,0;33,14;16,57;306,85;Payée     ;CLI00054  ;GAZ_0090            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000
FAC00001899         ;CTR000165      ;2024/01/05 00:00:00.000;2024/02/04 00:00:00.000;2023/12/06 00:00:00.000;2024/01/05 00:00:00.000;33,88;20,0;40,66;20,33;376,44;En retard ;CLI00151  ;GAZ_0018            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000
FAC00001228         ;CTR000106      ;2024/01/06 00:00:00.000;2024/02/05 00:00:00.000;2023/12/07 00:00:00.000;2024/01/06 00:00:00.000;19,68;20,0;23,62;11,81;218,62;En retard ;CLI00147  ;GAZ_0030            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000
FAC00002027         ;CTR000176      ;2024/01/06 00:00:00.000;2024/02/05 00:00:00.000;2023/12/07 00:00:00.000;2024/01/06 00:00:00.000;10,76;20,0;12,91;6,45;119,53;Payée     ;CLI00182  ;GAZ_0036            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000
FAC00002036         ;CTR000177      ;2024/01/06 00:00:00.000;2024/02/05 00:00:00.000;2023/12/07 00:00:00.000;2024/01/06 00:00:00.000;274,72;20,0;329,66;164,83;65,41;Payée     ;CLI00089  ;EAU_0134            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000
FAC00000117         ;CTR000010      ;2024/01/07 00:00:00.000;2024/02/06 00:00:00.000;2023/12/08 00:00:00.000;2024/01/07 00:00:00.000;217,81;20,0;261,37;130,69;51,86;Payée     ;CLI00012  ;EAU_0020            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000
FAC00000119         ;CTR000011      ;2024/01/07 00:00:00.000;2024/02/06 00:00:00.000;2023/12/08 00:00:00.000;2024/01/07 00:00:00.000;74,38;20,0;89,26;44,63;17,71;Payée     ;CLI00072  ;EAU_0140            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000
FAC00000311         ;CTR000028      ;2024/01/07 00:00:00.000;2024/02/06 00:00:00.000;2023/12/08 00:00:00.000;2024/01/07 00:00:00.000;39,53;20,0;47,44;23,72;439,18;Payée     ;CLI00028  ;GAZ_0024            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000
FAC00000725         ;CTR000063      ;2024/01/07 00:00:00.000;2024/02/06 00:00:00.000;2023/12/08 00:00:00.000;2024/01/07 00:00:00.000;25,44;20,0;30,53;15,26;282,64;Payée     ;CLI00028  ;GAZ_0003            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000
FAC00000946         ;CTR000082      ;2024/01/07 00:00:00.000;2024/02/06 00:00:00.000;2023/12/08 00:00:00.000;2024/01/07 00:00:00.000;347,09;20,0;416,51;208,25;82,64;Payée     ;CLI00055  ;EAU_0053            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000
FAC00001123         ;CTR000097      ;2024/01/07 00:00:00.000;2024/02/06 00:00:00.000;2023/12/08 00:00:00.000;2024/01/07 00:00:00.000;389,8;20,0;467,76;233,88;92,81;Payée     ;CLI00126  ;EAU_0074            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000
FAC00001540         ;CTR000133      ;2024/01/07 00:00:00.000;2024/02/06 00:00:00.000;2023/12/08 00:00:00.000;2024/01/07 00:00:00.000;398,66;20,0;478,39;239,2;94,92;En attente;CLI00041  ;EAU_0113            ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000
FAC00000303         ;CTR000027      ;2024/01/08 00:00:00.000;2024/02/07 00:00:00.000;2023/12/09 00:00:00.000;2024/01/08 00:00:00.000;142,72;20,0;171,26;85,63;951,46;Payée     ;CLI00163  ;ELEC_0040           ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000
FAC00001612         ;CTR000139      ;2024/01/08 00:00:00.000;2024/02/07 00:00:00.000;2023/12/09 00:00:00.000;2024/01/08 00:00:00.000;12,61;20,0;15,13;7,57;140,14;Payée     ;CLI00168  ;GAZ_0024            ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000
FAC00001796         ;CTR000155      ;2024/01/08 00:00:00.000;2024/02/07 00:00:00.000;2023/12/09 00:00:00.000;2024/01/08 00:00:00.000;233,38;20,0;280,06;140,03;1555,85;Payée     ;CLI00166  ;ELEC_0022           ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000
FAC00000581         ;CTR000051      ;2024/01/09 00:00:00.000;2024/02/08 00:00:00.000;2023/12/10 00:00:00.000;2024/01/09 00:00:00.000;45,36;20,0;54,43;27,22;10,8;Payée     ;CLI00140  ;EAU_0047            ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000
FAC00001067         ;CTR000093      ;2024/01/09 00:00:00.000;2024/02/08 00:00:00.000;2023/12/10 00:00:00.000;2024/01/09 00:00:00.000;50,53;20,0;60,64;30,32;12,03;Payée     ;CLI00037  ;EAU_0131            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000
FAC00001346         ;CTR000116      ;2024/01/09 00:00:00.000;2024/02/08 00:00:00.000;2023/12/10 00:00:00.000;2024/01/09 00:00:00.000;19,11;20,0;22,93;11,47;212,33;Payée     ;CLI00181  ;GAZ_0075            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000
FAC00000666         ;CTR000059      ;2024/01/10 00:00:00.000;2024/02/09 00:00:00.000;2023/12/11 00:00:00.000;2024/01/10 00:00:00.000;5,06;20,0;6,07;3,03;56,18;Payée     ;CLI00093  ;GAZ_0138            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000
FAC00000764         ;CTR000067      ;2024/01/10 00:00:00.000;2024/02/09 00:00:00.000;2023/12/11 00:00:00.000;2024/01/10 00:00:00.000;65,02;20,0;78,02;39,01;433,48;Payée     ;CLI00007  ;ELEC_0124           ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000
FAC00000888         ;CTR000077      ;2024/01/10 00:00:00.000;2024/02/09 00:00:00.000;2023/12/11 00:00:00.000;2024/01/10 00:00:00.000;229,49;20,0;275,39;137,69;54,64;En retard ;CLI00110  ;EAU_0119            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000
FAC00001514         ;CTR000130      ;2024/01/10 00:00:00.000;2024/02/09 00:00:00.000;2023/12/11 00:00:00.000;2024/01/10 00:00:00.000;223,81;20,0;268,57;134,29;1492,06;Payée     ;CLI00148  ;ELEC_0034           ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000
FAC00000476         ;CTR000042      ;2024/01/11 00:00:00.000;2024/02/10 00:00:00.000;2023/12/12 00:00:00.000;2024/01/11 00:00:00.000;237,89;20,0;285,47;142,73;1585,94;En attente;CLI00051  ;ELEC_0118           ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000
FAC00000608         ;CTR000053      ;2024/01/11 00:00:00.000;2024/02/10 00:00:00.000;2023/12/12 00:00:00.000;2024/01/11 00:00:00.000;7,37;20,0;8,84;4,42;81,89;En retard ;CLI00113  ;GAZ_0075            ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000
FAC00000736         ;CTR000064      ;2024/01/11 00:00:00.000;2024/02/10 00:00:00.000;2023/12/12 00:00:00.000;2024/01/11 00:00:00.000;332,39;20,0;398,87;199,43;79,14;En retard ;CLI00057  ;EAU_0131            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000
FAC00001851         ;CTR000160      ;2024/01/11 00:00:00.000;2024/02/10 00:00:00.000;2023/12/12 00:00:00.000;2024/01/11 00:00:00.000;258,59;20,0;310,31;155,16;61,57;Payée     ;CLI00029  ;EAU_0062            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000
FAC00001702         ;CTR000147      ;2024/01/12 00:00:00.000;2024/02/11 00:00:00.000;2023/12/13 00:00:00.000;2024/01/12 00:00:00.000;284,13;20,0;340,96;170,48;67,65;Payée     ;CLI00199  ;EAU_0035            ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000
FAC00000428         ;CTR000038      ;2024/01/13 00:00:00.000;2024/02/12 00:00:00.000;2023/12/14 00:00:00.000;2024/01/13 00:00:00.000;200,68;20,0;240,82;120,41;47,78;Payée     ;CLI00038  ;EAU_0017            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000
FAC00001088         ;CTR000094      ;2024/01/13 00:00:00.000;2024/02/12 00:00:00.000;2023/12/14 00:00:00.000;2024/01/13 00:00:00.000;30,98;20,0;37,18;18,59;344,22;En attente;CLI00153  ;GAZ_0036            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000
FAC00001982         ;CTR000172      ;2024/01/14 00:00:00.000;2024/02/13 00:00:00.000;2023/12/15 00:00:00.000;2024/01/14 00:00:00.000;67,58;20,0;81,1;40,55;16,09;Payée     ;CLI00112  ;EAU_0062            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000
FAC00000377         ;CTR000033      ;2024/01/15 00:00:00.000;2024/02/14 00:00:00.000;2023/12/16 00:00:00.000;2024/01/15 00:00:00.000;262,84;20,0;315,41;157,7;62,58;Payée     ;CLI00007  ;EAU_0023            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000
FAC00000575         ;CTR000050      ;2024/01/15 00:00:00.000;2024/02/14 00:00:00.000;2023/12/16 00:00:00.000;2024/01/15 00:00:00.000;117,23;20,0;140,68;70,34;781,51;Payée     ;CLI00145  ;ELEC_0052           ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000
FAC00000796         ;CTR000069      ;2024/01/15 00:00:00.000;2024/02/14 00:00:00.000;2023/12/16 00:00:00.000;2024/01/15 00:00:00.000;212,71;20,0;255,25;127,63;1418,09;Payée     ;CLI00187  ;ELEC_0037           ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000
FAC00000844         ;CTR000074      ;2024/01/15 00:00:00.000;2024/02/14 00:00:00.000;2023/12/16 00:00:00.000;2024/01/15 00:00:00.000;284,7;20,0;341,64;170,82;1898,0;Payée     ;CLI00088  ;ELEC_0028           ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000
FAC00001356         ;CTR000117      ;2024/01/15 00:00:00.000;2024/02/14 00:00:00.000;2023/12/16 00:00:00.000;2024/01/15 00:00:00.000;27,56;20,0;33,07;16,54;306,24;En attente;CLI00069  ;GAZ_0132            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000
FAC00001604         ;CTR000138      ;2024/01/15 00:00:00.000;2024/02/14 00:00:00.000;2023/12/16 00:00:00.000;2024/01/15 00:00:00.000;150,02;20,0;180,02;90,01;1000,11;Payée     ;CLI00161  ;ELEC_0079           ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000
FAC00001413         ;CTR000122      ;2024/01/16 00:00:00.000;2024/02/15 00:00:00.000;2023/12/17 00:00:00.000;2024/01/16 00:00:00.000;288,46;20,0;346,15;173,07;68,68;Payée     ;CLI00161  ;EAU_0107            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000
FAC00000202         ;CTR000018      ;2024/01/17 00:00:00.000;2024/02/16 00:00:00.000;2023/12/18 00:00:00.000;2024/01/17 00:00:00.000;145,4;20,0;174,48;87,24;34,62;En attente;CLI00014  ;EAU_0026            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000
FAC00000227         ;CTR000020      ;2024/01/17 00:00:00.000;2024/02/16 00:00:00.000;2023/12/18 00:00:00.000;2024/01/17 00:00:00.000;8,75;20,0;10,5;5,25;97,21;Payée     ;CLI00158  ;GAZ_0102            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000
FAC00000357         ;CTR000032      ;2024/01/17 00:00:00.000;2024/02/16 00:00:00.000;2023/12/18 00:00:00.000;2024/01/17 00:00:00.000;8,0;20,0;9,6;4,8;88,93;En attente;CLI00143  ;GAZ_0132            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000
FAC00001275         ;CTR000110      ;2024/01/17 00:00:00.000;2024/02/16 00:00:00.000;2023/12/18 00:00:00.000;2024/01/17 00:00:00.000;301,64;20,0;361,97;180,99;71,82;Payée     ;CLI00009  ;EAU_0116            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000
FAC00000034         ;CTR000003      ;2024/01/18 00:00:00.000;2024/02/17 00:00:00.000;2023/12/19 00:00:00.000;2024/01/18 00:00:00.000;54,63;20,0;65,56;32,78;364,18;Payée     ;CLI00179  ;ELEC_0058           ;2026/01/03 22:25:20.000000000;2026/01/03 22:25:20.000000000
FAC00000756         ;CTR000066      ;2024/01/18 00:00:00.000;2024/02/17 00:00:00.000;2023/12/19 00:00:00.000;2024/01/18 00:00:00.000;21,81;20,0;26,17;13,08;242,3;Payée     ;CLI00174  ;GAZ_0129            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000
FAC00000910         ;CTR000079      ;2024/01/18 00:00:00.000;2024/02/17 00:00:00.000;2023/12/19 00:00:00.000;2024/01/18 00:00:00.000;33,18;20,0;39,82;19,91;368,63;Payée     ;CLI00169  ;GAZ_0111            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000
FAC00001178         ;CTR000102      ;2024/01/18 00:00:00.000;2024/02/17 00:00:00.000;2023/12/19 00:00:00.000;2024/01/18 00:00:00.000;31,28;20,0;37,54;18,77;347,56;Payée     ;CLI00114  ;GAZ_0126            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000
FAC00001207         ;CTR000104      ;2024/01/18 00:00:00.000;2024/02/17 00:00:00.000;2023/12/19 00:00:00.000;2024/01/18 00:00:00.000;118,94;20,0;142,73;71,37;28,32;Payée     ;CLI00009  ;EAU_0071            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000
FAC00001368         ;CTR000118      ;2024/01/18 00:00:00.000;2024/02/17 00:00:00.000;2023/12/19 00:00:00.000;2024/01/18 00:00:00.000;89,32;20,0;107,18;53,59;595,46;En retard ;CLI00193  ;ELEC_0106           ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000
FAC00001570         ;CTR000136      ;2024/01/18 00:00:00.000;2024/02/17 00:00:00.000;2023/12/19 00:00:00.000;2024/01/18 00:00:00.000;43,39;20,0;52,07;26,03;10,33;Payée     ;CLI00093  ;EAU_0065            ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000
FAC00001775         ;CTR000153      ;2024/01/18 00:00:00.000;2024/02/17 00:00:00.000;2023/12/19 00:00:00.000;2024/01/18 00:00:00.000;37,58;20,0;45,1;22,55;417,58;En retard ;CLI00032  ;GAZ_0099            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000
FAC00001857         ;CTR000161      ;2024/01/18 00:00:00.000;2024/02/17 00:00:00.000;2023/12/19 00:00:00.000;2024/01/18 00:00:00.000;174,83;20,0;209,8;104,9;1165,55;En attente;CLI00153  ;ELEC_0019           ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000
FAC00000342         ;CTR000030      ;2024/01/19 00:00:00.000;2024/02/18 00:00:00.000;2023/12/20 00:00:00.000;2024/01/19 00:00:00.000;25,31;20,0;30,37;15,19;281,25;En retard ;CLI00070  ;GAZ_0027            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000
FAC00000463         ;CTR000041      ;2024/01/19 00:00:00.000;2024/02/18 00:00:00.000;2023/12/20 00:00:00.000;2024/01/19 00:00:00.000;92,55;20,0;111,06;55,53;617,01;Payée     ;CLI00064  ;ELEC_0127           ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000
FAC00000644         ;CTR000057      ;2024/01/19 00:00:00.000;2024/02/18 00:00:00.000;2023/12/20 00:00:00.000;2024/01/19 00:00:00.000;-30,94;20,0;37,13;18,56;343,75;Payée     ;CLI00154  ;GAZ_0123            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000
FAC00001926         ;CTR000167      ;2024/01/19 00:00:00.000;2024/02/18 00:00:00.000;2023/12/20 00:00:00.000;2024/01/19 00:00:00.000;37,94;20,0;45,53;22,77;421,58;Payée     ;CLI00161  ;GAZ_0129            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000
